UserId, SessionType, dt in ms, HeadOrigin.x, HeadOrigin.y, HeadOrigin.z, HeadDir.x, HeadDir.y, HeadDir.z, EyeOrigin.x, EyeOrigin.y, EyeOrigin.z, EyeDir.x, EyeDir.y, EyeDir.z, EyeHitPos.x, EyeHitPos.y, EyeHitPos.z, TargetName, TargetLocation
tester, Scene2, 6749.0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, MenuDemoMRTKBackgroundCube (1) (UnityEngine.GameObject), (-0.1, -0.1, 4.8)
tester, Scene2, 6756.0021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6762.0017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6767.0021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6771.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6776.0029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6781.0015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6786.0011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6790.0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6796.0026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6801.0021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6805.0021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6810.0015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6815.003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6820.0028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6824.0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6829.0024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6834.0024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6839.0005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6844.0024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6849.0022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6853.0024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6858.0014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6863.0012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6868.0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6873.0019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6878.0024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6882.0021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6887.0022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6892.0024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6896.0023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6901.0022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6906.0021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
tester, Scene2, 6911.0004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN, NaN, Text (TMP) (UnityEngine.GameObject), (-0.1, 0.0, 4.7)
