UserId, SessionType, dt in ms, HeadOrigin.x, HeadOrigin.y, HeadOrigin.z, HeadDir.x, HeadDir.y, HeadDir.z, EyeOrigin.x, EyeOrigin.y, EyeOrigin.z, EyeDir.x, EyeDir.y, EyeDir.z, EyeHitPos.x, EyeHitPos.y, EyeHitPos.z, TargetName, TargetLocation
tester, Session00, 8.9712, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6316853, -0.3193526, 0.7063906, -0.440581, -0.2227386, 0.4926856, HolographicButton_StopLogging (UnityEngine.GameObject), (-0.4, -0.3, 0.5)
tester, Session00, 15.9947, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6316853, -0.3193526, 0.7063906, -0.440581, -0.2227386, 0.4926856, HolographicButton_StopLogging (UnityEngine.GameObject), (-0.4, -0.3, 0.5)
tester, Session00, 23.9708, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6316853, -0.3193526, 0.7063906, -0.440581, -0.2227386, 0.4926856, HolographicButton_StopLogging (UnityEngine.GameObject), (-0.4, -0.3, 0.5)
tester, Session00, 29.9699, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6316853, -0.3193526, 0.7063906, -0.440581, -0.2227386, 0.4926856, HolographicButton_StopLogging (UnityEngine.GameObject), (-0.4, -0.3, 0.5)
tester, Session00, 35.9704, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6316853, -0.3193526, 0.7063906, -0.440581, -0.2227386, 0.4926856, HolographicButton_StopLogging (UnityEngine.GameObject), (-0.4, -0.3, 0.5)
tester, Session00, 42.97, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6316853, -0.3193526, 0.7063906, -0.440581, -0.2227386, 0.4926856, HolographicButton_StopLogging (UnityEngine.GameObject), (-0.4, -0.3, 0.5)
tester, Session00, 48.971, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6316853, -0.3193526, 0.7063906, -0.440581, -0.2227386, 0.4926856, HolographicButton_StopLogging (UnityEngine.GameObject), (-0.4, -0.3, 0.5)
tester, Session00, 55.9702, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6316853, -0.3193526, 0.7063906, -0.440581, -0.2227386, 0.4926856, HolographicButton_StopLogging (UnityEngine.GameObject), (-0.4, -0.3, 0.5)
tester, Session00, 63.9943, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6316853, -0.3193526, 0.7063906, -0.440581, -0.2227386, 0.4926856, HolographicButton_StopLogging (UnityEngine.GameObject), (-0.4, -0.3, 0.5)
tester, Session00, 69.996, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6316853, -0.3193526, 0.7063906, -0.440581, -0.2227386, 0.4926856, HolographicButton_StopLogging (UnityEngine.GameObject), (-0.4, -0.3, 0.5)
